lotus_id,inchikey,smiles,class_np,family,genus,species,ref_id,source,accepted_rank,tax_status,original_name,accepted_name
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer echinospermum,10.1016/S0031-9422(97)00798-X,GBIF Backbone Taxonomy,species,accepted,Cicer echinospermum,Cicer echinospermum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer judaicum,10.1016/S0031-9422(97)00798-X,GBIF Backbone Taxonomy,species,accepted,Cicer judaicum,Cicer judaicum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer macracanthum,10.1016/0305-1978(81)90030-2,GBIF Backbone Taxonomy,species,accepted,Cicer macracanthum,Cicer macracanthum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer macracanthum,10.1016/S0031-9422(97)00798-X,GBIF Backbone Taxonomy,species,accepted,Cicer macracanthum,Cicer macracanthum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer microphyllum,10.1016/S0031-9422(97)00798-X,GBIF Backbone Taxonomy,species,accepted,Cicer microphyllum,Cicer microphyllum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer montbretii,10.1016/0305-1978(81)90030-2,GBIF Backbone Taxonomy,species,accepted,Cicer montbretii,Cicer montbretii
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer nuristanicum,10.1016/S0031-9422(97)00798-X,GBIF Backbone Taxonomy,species,accepted,Cicer nuristanicum,Cicer nuristanicum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer pinnatifidum,10.1016/S0031-9422(97)00798-X,GBIF Backbone Taxonomy,species,accepted,Cicer pinnatifidum,Cicer pinnatifidum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer pungens,10.1016/0305-1978(81)90030-2,GBIF Backbone Taxonomy,species,accepted,Cicer pungens,Cicer pungens
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer rechingeri,10.1016/0305-1978(81)90030-2,GBIF Backbone Taxonomy,species,accepted,Cicer rechingeri,Cicer rechingeri
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer songaricum,10.1016/0305-1978(81)90030-2,GBIF Backbone Taxonomy,species,accepted,Cicer songaricum,Cicer songaricum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer yamashitae,10.1016/0305-1978(81)90030-2,GBIF Backbone Taxonomy,species,accepted,Cicer yamashitae,Cicer yamashitae
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Cicer,Cicer yamashitae,10.1016/S0031-9422(97)00798-X,GBIF Backbone Taxonomy,species,accepted,Cicer yamashitae,Cicer yamashitae
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dalbergia,Dalbergia odorifera,10.1002/RCM.1936,GBIF Backbone Taxonomy,species,accepted,Dalbergia odorifera,Dalbergia odorifera
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dalbergia,Dalbergia odorifera,10.1016/0952-3278(89)90098-7,GBIF Backbone Taxonomy,species,accepted,Dalbergia odorifera,Dalbergia odorifera
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dalbergia,Dalbergia odorifera,10.1016/J.BMCL.2013.04.032,GBIF Backbone Taxonomy,species,accepted,Dalbergia odorifera,Dalbergia odorifera
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dalbergia,Dalbergia odorifera,10.1055/S-2006-957394,GBIF Backbone Taxonomy,species,accepted,Dalbergia odorifera,Dalbergia odorifera
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dalbergia,Dalbergia sericea,10.1515/ZNC-1979-7-823,GBIF Backbone Taxonomy,species,accepted,Dalbergia sericea,Dalbergia sericea
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dalbergia,Dalbergia stevensonii,10.1039/P19730001737,GBIF Backbone Taxonomy,species,accepted,Dalbergia stevensonii,Dalbergia stevensonii
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dermatophyllum,Dermatophyllum gypsophilum,10.1016/S0031-9422(97)00802-9,GBIF Backbone Taxonomy,species,synonym,Sophora gypsophila,Dermatophyllum gypsophilum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dermatophyllum,Dermatophyllum secundiflorum,10.1016/0031-9422(95)93530-S,GBIF Backbone Taxonomy,species,synonym,Sophora secundiflora ex,Dermatophyllum secundiflorum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Dermatophyllum,Dermatophyllum secundiflorum,10.1016/S0031-9422(97)00802-9,GBIF Backbone Taxonomy,species,synonym,Sophora secundiflora ex,Dermatophyllum secundiflorum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Galega,Galega officinalis,10.1016/S0024-3205(00)00435-5,GBIF Backbone Taxonomy,species,accepted,Galega officinalis,Galega officinalis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Gliricidia,Gliricidia sepium,10.1016/S0031-9422(97)00517-7,GBIF Backbone Taxonomy,species,accepted,Gliricidia sepium,Gliricidia sepium
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Gliricidia,Gliricidia sepium,10.1021/JF9808731,GBIF Backbone Taxonomy,species,accepted,Gliricidia sepium,Gliricidia sepium
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza,10.3987/COM-89-5281,GBIF Backbone Taxonomy,genus,accepted,Glycyrrhiza,Glycyrrhiza
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza echinata,10.1271/BBB.63.1618,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza echinata,Glycyrrhiza echinata
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza glabra,10.1248/CPB.42.1056,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza glabra,Glycyrrhiza glabra
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza pallidiflora,10.1016/0305-1978(93)90090-E,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza pallidiflora,Glycyrrhiza pallidiflora
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza pallidiflora,10.3987/COM-89-5304,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza pallidiflora,Glycyrrhiza pallidiflora
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza uralensis,10.1021/NP2004775,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza uralensis,Glycyrrhiza uralensis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza uralensis,10.1248/CPB.51.1095,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza uralensis,Glycyrrhiza uralensis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Hedysarum,Hedysarum polybotrys,10.1248/CPB.32.3267,GBIF Backbone Taxonomy,species,accepted,Hedysarum polybotrys,Hedysarum polybotrys
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Hedysarum,Hedysarum theinum,10.1007/S10600-007-0052-Y,GBIF Backbone Taxonomy,species,accepted,Hedysarum theinum,Hedysarum theinum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Hedysarum,Hedysarum theinum,10.1007/S10600-008-0009-9,GBIF Backbone Taxonomy,species,accepted,Hedysarum theinum,Hedysarum theinum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Lathyrus,Lathyrus grandiflorus,10.1016/S0031-9422(00)82217-7,GBIF Backbone Taxonomy,species,accepted,Lathyrus grandiflorus,Lathyrus grandiflorus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Lathyrus,Lathyrus hirsutus,10.1016/S0031-9422(00)82217-7,GBIF Backbone Taxonomy,species,accepted,Lathyrus hirsutus,Lathyrus hirsutus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Lathyrus,Lathyrus linifolius,10.1016/S0031-9422(00)82217-7,GBIF Backbone Taxonomy,species,accepted,Lathyrus linifolius,Lathyrus linifolius
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Lathyrus,Lathyrus tuberosus,10.1016/S0031-9422(00)82217-7,GBIF Backbone Taxonomy,species,accepted,Lathyrus tuberosus,Lathyrus tuberosus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Lonchocarpus,Lonchocarpus heptaphyllus,10.1016/S0031-9422(00)00300-9,GBIF Backbone Taxonomy,species,accepted,Lonchocarpus heptaphyllus,Lonchocarpus heptaphyllus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Maackia,Maackia amurensis,10.1016/S0367-326X(00)00129-5,GBIF Backbone Taxonomy,species,accepted,Maackia amurensis,Maackia amurensis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Maackia,Maackia amurensis,10.1021/JF801227Q,GBIF Backbone Taxonomy,species,accepted,Maackia amurensis,Maackia amurensis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Maackia,Maackia amurensis,10.1023/B:CONC.0000018120.22592.36,GBIF Backbone Taxonomy,species,accepted,Maackia amurensis,Maackia amurensis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Maackia,Maackia floribunda,10.1016/S0031-9422(00)00170-9,GBIF Backbone Taxonomy,species,accepted,Maackia floribunda,Maackia floribunda
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago arabica,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago arabica,Medicago arabica
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago arborea,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago arborea,Medicago arborea
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago doliata,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago doliata,Medicago doliata
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago falcata,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago falcata,Medicago falcata
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago hypogaea,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago hypogaea,Medicago hypogaea
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago intertexta,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago intertexta,Medicago intertexta
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago littoralis,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago littoralis,Medicago littoralis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago minima,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago minima,Medicago minima
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago orbicularis,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago orbicularis,Medicago orbicularis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago platycarpa,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago platycarpa,Medicago platycarpa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago radiata,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago radiata,Medicago radiata
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago rigidula,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago rigidula,Medicago rigidula
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago rugosa,10.1055/S-2007-971240,GBIF Backbone Taxonomy,species,accepted,Medicago rugosa,Medicago rugosa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago sativa,10.1016/0031-9422(91)85107-B,GBIF Backbone Taxonomy,species,accepted,Medicago sativa,Medicago sativa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago sativa,10.1016/0305-1978(79)90037-1,ITIS,species,accepted,Medicago sativa,Medicago sativa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago sativa,10.1021/NP50056A025,GBIF Backbone Taxonomy,species,accepted,Medicago sativa,Medicago sativa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago sativa,10.1021/NP50063A026,GBIF Backbone Taxonomy,species,accepted,Medicago sativa,Medicago sativa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago sativa,10.1104/PP.101.3.819,GBIF Backbone Taxonomy,species,accepted,Medicago sativa,Medicago sativa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago sativa,10.1104/PP.101.3.847,GBIF Backbone Taxonomy,species,accepted,Medicago sativa,Medicago sativa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago scutellata,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago scutellata,Medicago scutellata
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago truncatula,10.1016/0305-1978(79)90037-1,GBIF Backbone Taxonomy,species,accepted,Medicago truncatula,Medicago truncatula
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Medicago,Medicago truncatula,10.1016/J.PHYTOCHEM.2006.10.023,GBIF Backbone Taxonomy,species,accepted,Medicago truncatula,Medicago truncatula
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus altissimus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus altissimus,Melilotus altissimus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus dentatus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus dentatus,Melilotus dentatus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus elegans,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus elegans,Melilotus elegans
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus indicus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus indicus,Melilotus indicus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus infestus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus infestus,Melilotus infestus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus neapolitanus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus neapolitanus,Melilotus neapolitanus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus polonicus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus polonicus,Melilotus polonicus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus siculus,10.1016/S0031-9422(98)00453-1,GBIF Backbone Taxonomy,species,synonym,Melilotus messanensis,Melilotus siculus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus sulcatus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus sulcatus,Melilotus sulcatus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus tauricus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus tauricus,Melilotus tauricus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Melilotus,Melilotus wolgicus,10.1515/ZNC-1977-5-625,GBIF Backbone Taxonomy,species,accepted,Melilotus wolgicus,Melilotus wolgicus
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Mundulea,Mundulea sericea,10.1515/ZNC-1979-7-823,GBIF Backbone Taxonomy,species,accepted,Mundulea sericea,Mundulea sericea
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Myroxylon,Myroxylon balsamum,10.1016/S0031-9422(00)89391-7,GBIF Backbone Taxonomy,species,accepted,Myroxylon balsamum,Myroxylon balsamum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Myroxylon,Myroxylon peruiferum,10.1016/0031-9422(79)80020-5,GBIF Backbone Taxonomy,species,accepted,Myroxylon peruiferum,Myroxylon peruiferum
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Nanhaia,Nanhaia speciosa,10.3987/COM-02-9678,GBIF Backbone Taxonomy,species,synonym,Callerya speciosa,Nanhaia speciosa
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Neorautanenia,Neorautanenia mitis,10.1039/P19800001804,GBIF Backbone Taxonomy,species,synonym,Neorautanenia amboensis,Neorautanenia mitis
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Ononis,Ononis alopecuroides,10.1016/0305-1978(82)90035-7,GBIF Backbone Taxonomy,species,accepted,Ononis alopecuroides,Ononis alopecuroides
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Ononis,Ononis baetica,10.1016/0305-1978(82)90035-7,GBIF Backbone Taxonomy,species,synonym,Ononis subspicata,Ononis baetica
LTS0261149,NSRJSISNDPOJOP-BBRMVZONSA-N,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,Pterocarpan,Fabaceae,Ononis,Ononis biflora,10.1016/0305-1978(82)90035-7,GBIF Backbone Taxonomy,species,accepted,Ononis biflora,Ononis biflora
